timestamp,title,event_ticker,category,status,close_time,yes_bid,yes_ask,no_bid,no_ask,volume,open_interest,last_trade_price,has_yes_book,has_no_book,mid_yes,mid_no,spread_yes,spread_no,rel_spread_yes,p_yes,overround,tte_hours,d_volume,d_open_interest,delta_p,z_p,vol_p,range_p,momentum_p,ema_fast,ema_slow,ema_diff,accel_p,near_bounds,is_unchanged
1769246875.549026,"yes Minnesota,yes Cooper Flagg: 15+,yes Luka Dončić: 35+,yes LeBron James: 20+,yes Evan Engram: 1+,yes Courtland Sutton: 40+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 10+,yes Drake Maye: 20+",KXMVESPORTSMULTIGAMEEXTENDED-S20259494CBB460D,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Anthony Edwards: 20+,yes Julius Randle: 20+,yes Rudy Gobert: 10+,yes Cooper Flagg: 15+,yes Luka Dončić: 30+,yes LeBron James: 20+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+,yes OG Anunoby: 10+",KXMVESPORTSMULTIGAMEEXTENDED-S202597DEFD16FB4,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Puka Nacua,yes Kenneth Walker III,yes Rashid Shaheed,yes AJ Barner",KXMVESPORTSMULTIGAMEEXTENDED-S20259802FA699AB,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Puka Nacua,yes Kenneth Walker III,yes Rashid Shaheed,yes Cooper Kupp",KXMVESPORTSMULTIGAMEEXTENDED-S20259802FA699AB,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes LaMelo Ball: 6+,yes Stephen Curry: 25+,yes Anthony Edwards: 25+,yes Rudy Gobert: 10+,yes Jalen Brunson: 25+,yes Kon Knueppel: 15+,yes LaMelo Ball: 20+,yes Rudy Gobert: 10+,yes Josh Hart: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S2025985D6BE19E5,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Washington,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 15+,yes LaMelo Ball: 5+,no Over 233.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S20259A3EA9EE285,,active,2026-02-07T23:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Chicago,yes Minnesota wins by over 2.5 Points,no Over 236.5 points scored,yes Over 228.5 points scored,no Over 239.5 points scored,no Over 234.5 points scored,yes Over 227.5 points scored,yes Matthew Stafford: 200+,yes Over 38.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S20259C3E124E85D,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes VJ Edgecombe: 1+,yes Josh Hart: 2+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes OG Anunoby: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S20259C5B9A28F11,,active,2026-02-07T20:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Kentucky,yes New England,yes Rhamondre Stevenson,yes Drake Maye: 200+",KXMVESPORTSMULTIGAMEEXTENDED-S20259FE06C82B9F,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+,yes Tyrese Maxey: 25+,yes Miles Bridges: 10+,yes Mikal Bridges: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 2+",KXMVESPORTSMULTIGAMEEXTENDED-S2025A10A30C88C7,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
